"","p","q","P","Q","AIC","BIC","AICc"
"356","1","3","5","1","-6.19959849170287","-6.00023790306417","-5.59353788564226"
"357","1","3","5","2","-6.19446566496062","-5.98461241376198","-5.46518389700481"
"358","1","3","5","3","-6.27163406126068","-6.05128814750211","-5.40736813328284"
"359","1","3","5","4","-6.26389354303596","-6.03305496671746","-5.25278243192485"
"360","1","3","5","5","-6.26997616994542","-6.02864493106699","-5.10005973540503"
"361","1","4","0","0","-6.26997616994542","-6.02864493106699","-5.10005973540503"
"362","1","4","0","1","-6.10064819635267","-5.99572157075335","-5.87176536256521"
"363","1","4","0","2","-6.03258816703758","-5.91716887887833","-5.72657723807583"
"364","1","4","0","3","-6.03512489372898","-5.9092129430098","-5.64060434578378"
"365","1","4","0","4","-6.02892523828643","-5.89252062500732","-5.53441974378094"
"366","1","4","0","5","-6.02892523828643","-5.89252062500732","-5.53441974378094"
"367","1","4","1","0","-6.02892523828643","-5.89252062500732","-5.53441974378094"
"368","1","4","1","1","-6.20549095240636","-6.07957900168718","-5.89948002344462"
"369","1","4","1","2","-6.20031279339385","-6.06390818011474","-5.80579224544864"
"370","1","4","1","3","-6.19934939627555","-6.0524521204365","-5.70484390177005"
"371","1","4","1","4","-6.21677086059777","-6.05938092219879","-5.61071025453716"
"372","1","4","1","5","-6.210667664867","-6.04278506390809","-5.4813858969112"
"373","1","4","2","0","-6.210667664867","-6.04278506390809","-5.4813858969112"
"374","1","4","2","1","-6.19947220578029","-6.05257492994125","-5.80495165783509"
"375","1","4","2","2","-6.19449671007191","-6.03710677167293","-5.69999121556642"
"376","1","4","2","3","-6.21338572549912","-6.04550312454021","-5.60732511943852"
"377","1","4","2","4","-6.2046555030709","-6.02628023955205","-5.47537373511509"
"378","1","4","2","5","-6.20381611785343","-6.01494819177466","-5.3395501898756"
"379","1","4","3","0","-6.20381611785343","-6.01494819177466","-5.3395501898756"
"380","1","4","3","1","-6.22039149381136","-6.05250889285245","-5.72588599930586"
"381","1","4","3","2","-6.21513168332417","-6.03675641980532","-5.60907107726356"
"382","1","4","3","3","-6.22009765009161","-6.03122972401284","-5.49081588213581"
"383","1","4","3","4","-6.2205305964136","-6.02117000777489","-5.35626466843576"
"384","1","4","3","5","-6.2161873306656","-6.00633407946697","-5.20507621955449"
"385","1","4","4","0","-6.2161873306656","-6.00633407946697","-5.20507621955449"
"386","1","4","4","1","-6.21026690668544","-6.02139898060667","-5.60420630062484"
"387","1","4","4","2","-6.22599064163023","-6.02663005299152","-5.49670887367443"
"388","1","4","4","3","-6.19990495166036","-5.99005170046172","-5.33563902368252"
"389","1","4","4","4","-6.26692739572794","-6.04658148196937","-5.25581628461683"
"390","1","4","4","5","-6.2414321485733","-6.0105935722548","-5.07151571403291"
"391","1","4","5","0","-6.2414321485733","-6.0105935722548","-5.07151571403291"
"392","1","4","5","1","-6.19493099816199","-5.98507774696335","-5.46564923020619"
"393","1","4","5","2","-6.17815032093494","-5.95780440717637","-5.3138843929571"
"394","1","4","5","3","-6.24235531964853","-6.01151674333003","-5.23124420853742"
"395","1","4","5","4","-6.24921210454558","-6.00788086566715","-5.07929567000519"
"396","1","4","5","5","-6.25859215418844","-6.00676825275007","-4.91781003128341"
"397","1","5","0","0","-6.25859215418844","-6.00676825275007","-4.91781003128341"
"398","1","5","0","1","-6.09570564708041","-5.98028635892116","-5.78969471811866"
"399","1","5","0","2","-6.02822258713539","-5.90231063641621","-5.63370203919019"
"400","1","5","0","3","-6.0224539682408","-5.88604935496168","-5.5279484737353"
"401","1","5","0","4","-6.01911248530968","-5.87221520947064","-5.41305187924908"
"402","1","5","0","5","-6.01911248530968","-5.87221520947064","-5.41305187924908"
"403","1","5","1","0","-6.01911248530968","-5.87221520947064","-5.41305187924908"
"404","1","5","1","1","-6.20273003517516","-6.06632542189605","-5.80820948722996"
"405","1","5","1","2","-6.19764585484233","-6.05074857900328","-5.70314036033684"
"406","1","5","1","3","-6.20594549122394","-6.04855555282496","-5.59988488516333"
"407","1","5","1","4","-6.21479578912549","-6.04691318816658","-5.48551402116969"
"408","1","5","1","5","-6.212387766901","-6.03401250338216","-5.34812183892316"
"409","1","5","2","0","-6.212387766901","-6.03401250338216","-5.34812183892316"
"410","1","5","2","1","-6.19604484330121","-6.03865490490223","-5.70153934879571"
"411","1","5","2","2","-6.18835442382863","-6.02047182286972","-5.58229381776802"
"412","1","5","2","3","-6.21183331899166","-6.03345805547282","-5.48255155103586"
"413","1","5","2","4","-6.2065134009223","-6.01764547484353","-5.34224747294446"
"414","1","5","2","5","-6.20124632551674","-6.00188573687803","-5.19013521440563"
"415","1","5","3","0","-6.20124632551674","-6.00188573687803","-5.19013521440563"
"416","1","5","3","1","-6.19323583053128","-6.01486056701244","-5.58717522447068"
"417","1","5","3","2","-6.1900514346594","-6.00118350858063","-5.4607696667036"
"418","1","5","3","3","-6.19717585198007","-5.99781526334136","-5.33290992400223"
"419","1","5","3","4","-6.21205740354529","-6.00220415234665","-5.20094629243417"
"420","1","5","3","5","-6.2618031131211","-6.04145719936253","-5.09188667858071"
"421","1","5","4","0","-6.2618031131211","-6.04145719936253","-5.09188667858071"
"422","1","5","4","1","-6.18957158990655","-5.99021100126785","-5.46028982195075"
"423","1","5","4","2","-6.18673560130784","-5.9768823501092","-5.32246967333"
"424","1","5","4","3","-6.25974223389941","-6.03939632014084","-5.2486311227883"
"425","1","5","4","4","-6.27839993708967","-6.04756136077116","-5.10848350254928"
"426","1","5","4","5","-6.25608258553207","-6.01475134665363","-4.91530046262704"
"427","1","5","5","0","-6.25608258553207","-6.01475134665363","-4.91530046262704"
"428","1","5","5","1","-6.18968848885283","-5.96934257509426","-5.32542256087499"
"429","1","5","5","2","-6.17449930267029","-5.94366072635179","-5.16338819155918"
"430","1","5","5","3","-6.25770659983934","-6.0163753609609","-5.08779016529895"
"431","1","5","5","4","-6.25107310058517","-5.99924919914681","-4.91029097768014"
"432","1","5","5","5","-6.25932790739634","-5.99701134339804","-4.73551838358682"
"433","2","0","0","0","-6.25932790739634","-5.99701134339804","-4.73551838358682"
"434","2","0","0","1","-6.10603212097056","-6.03258348305103","-6.04116725610569"
"435","2","0","0","2","-6.03931252706174","-5.95537122658229","-5.9309114430509"
"436","2","0","0","3","-6.03636563770169","-5.9419316746623","-5.87332215944082"
"437","2","0","0","4","-6.03394013496993","-5.92901350937061","-5.80505730118246"
"438","2","0","0","5","-6.03394013496993","-5.92901350937061","-5.80505730118246"
"439","2","0","1","0","-6.03394013496993","-5.92901350937061","-5.80505730118246"
"440","2","0","1","1","-6.22282848989176","-6.12839452685237","-6.11442740588092"
"441","2","0","1","2","-6.21806602458567","-6.11313939898635","-6.0550225463248"
"442","2","0","1","3","-6.20343698909696","-6.08801770093771","-5.9745541553095"
"443","2","0","1","4","-6.22220786952053","-6.09629591880135","-5.91619694055878"
"444","2","0","1","5","-6.21888703864523","-6.08248242536611","-5.82436649070002"
"445","2","0","2","0","-6.21888703864523","-6.08248242536611","-5.82436649070002"
"446","2","0","2","1","-6.21282040192242","-6.09740111376317","-6.04977692366155"
"447","2","0","2","2","-6.20962534823618","-6.083713397517","-5.98074251444872"
"448","2","0","2","3","-6.21833203660452","-6.0819274233254","-5.91232110764277"
"449","2","0","2","4","-6.20453004089475","-6.0576327650557","-5.81000949294955"
"450","2","0","2","5","-6.25188187694336","-6.09449193854438","-5.75737638243787"
"451","2","0","3","0","-6.25188187694336","-6.09449193854438","-5.75737638243787"
"452","2","0","3","1","-6.21389460168897","-6.07748998840985","-5.9850117679015"
"453","2","0","3","2","-6.2087745431492","-6.06187726731015","-5.90276361418745"
"454","2","0","3","3","-6.20859761321757","-6.0512076748186","-5.81407706527237"
"455","2","0","3","4","-6.22748701801721","-6.0596044170583","-5.73298152351171"
"456","2","0","3","5","-6.22207207333564","-6.0436968098168","-5.61601146727504"
"457","2","0","4","0","-6.22207207333564","-6.0436968098168","-5.61601146727504"
"458","2","0","4","1","-6.21346912584894","-6.05607918744996","-5.90745819688719"
"459","2","0","4","2","-6.20855786599112","-6.04067526503221","-5.81403731804592"
"460","2","0","4","3","-6.25156600555203","-6.07319074203319","-5.75706051104654"
"461","2","0","4","4","-6.25091092018609","-6.06204299410732","-5.64485031412548"
"462","2","0","4","5","-6.21723891203984","-6.01787832340114","-5.48795714408404"
"463","2","0","5","0","-6.21723891203984","-6.01787832340114","-5.48795714408404"
"464","2","0","5","1","-6.20063424443255","-6.02225898091371","-5.80611369648735"
"465","2","0","5","2","-6.19566796159559","-6.00680003551681","-5.70116246709009"
"466","2","0","5","3","-6.25567614353331","-6.05631555489461","-5.64961553747271"
"467","2","0","5","4","-6.24000064974048","-6.03014739854185","-5.51071888178468"
"468","2","0","5","5","-6.2689160929919","-6.04857017923332","-5.40465016501406"
"469","2","1","0","0","-6.2689160929919","-6.04857017923332","-5.40465016501406"
"470","2","1","0","1","-6.11002434490208","-6.02608304442263","-6.00162326089124"
"471","2","1","0","2","-6.03917743626434","-5.94474347322496","-5.87613395800348"
"472","2","1","0","3","-6.03372944815292","-5.9288028225536","-5.80484661436545"
"473","2","1","0","4","-6.03379499277401","-5.91837570461476","-5.72778406381226"
"474","2","1","0","5","-6.03379499277401","-5.91837570461476","-5.72778406381226"
"475","2","1","1","0","-6.03379499277401","-5.91837570461476","-5.72778406381226"
"476","2","1","1","1","-6.22384912087867","-6.11892249527935","-6.0608056426178"
"477","2","1","1","2","-6.21961601570529","-6.10419672754603","-5.99073318191782"
"478","2","1","1","3","-6.20606491003981","-6.08015295932063","-5.90005398107806"
"479","2","1","1","4","-6.22314631948276","-6.08674170620365","-5.82862577153756"
"480","2","1","1","5","-6.22018857419913","-6.07329129836008","-5.72568307969364"
"481","2","1","2","0","-6.22018857419913","-6.07329129836008","-5.72568307969364"
"482","2","1","2","1","-6.2164043074982","-6.09049235677902","-5.98752147371074"
"483","2","1","2","2","-6.21241293061124","-6.07600831733212","-5.90640200164949"
"484","2","1","2","3","-6.21787792227981","-6.07098064644076","-5.82335737433461"
"485","2","1","2","4","-6.19953196811302","-6.04214202971404","-5.70502647360753"
"486","2","1","2","5","-6.20492790878832","-6.03704530782941","-5.59886730272771"
"487","2","1","3","0","-6.20492790878832","-6.03704530782941","-5.59886730272771"
"488","2","1","3","1","-6.21868682436393","-6.07178954852488","-5.91267589540218"
"489","2","1","3","2","-6.21346134258875","-6.05607140418977","-5.81894079464355"
"490","2","1","3","3","-6.20575308533589","-6.03787048437698","-5.71124759083039"
"491","2","1","3","4","-6.22599973518837","-6.04762447166953","-5.61993912912776"
"492","2","1","3","5","-6.22096857518858","-6.03210064910981","-5.49168680723278"
"493","2","1","4","0","-6.22096857518858","-6.03210064910981","-5.49168680723278"
"494","2","1","4","1","-6.21475171931928","-6.04686911836037","-5.82023117137407"
"495","2","1","4","2","-6.20967888282557","-6.03130361930673","-5.71517338832008"
"496","2","1","4","3","-6.26608605270602","-6.07721812662725","-5.66002544664541"
"497","2","1","4","4","-6.26322251040076","-6.06386192176205","-5.53394074244496"
"498","2","1","4","5","-6.25329207756997","-6.04343882637133","-5.38902614959213"
"499","2","1","5","0","-6.25329207756997","-6.04343882637133","-5.38902614959213"
"500","2","1","5","1","-6.20050102623998","-6.0116331001612","-5.70599553173448"
"501","2","1","5","2","-6.19538839625662","-5.99602780761791","-5.58932779019601"
"502","2","1","5","3","-6.2509772429087","-6.04112399171006","-5.5216954749529"
"503","2","1","5","4","-6.26260313824277","-6.0422572244842","-5.39833721026493"
"504","2","1","5","5","-6.26355049564821","-6.03271191932971","-5.2524393845371"
"505","2","2","0","0","-6.26355049564821","-6.03271191932971","-5.2524393845371"
"506","2","2","0","1","-6.1124888202647","-6.01805485722531","-5.94944534200383"
"507","2","2","0","2","-6.04845951686082","-5.9435328912615","-5.81957668307336"
"508","2","2","0","3","-6.04770777436008","-5.93228848620083","-5.74169684539833"
"509","2","2","0","4","-6.05523251490739","-5.92932056418821","-5.66071196696218"
"510","2","2","0","5","77.8587117774794","77.9951163907586","78.3532172719849"
"511","2","2","1","0","77.8587117774794","77.9951163907586","78.3532172719849"
"512","2","2","1","1","-6.22441458132591","-6.10899529316666","-5.99553174753845"
"513","2","2","1","2","-6.21427391849502","-6.08836196777584","-5.90826298953327"
"514","2","2","1","3","-6.19439439416556","-6.05798978088645","-5.79987384622036"
"515","2","2","1","4","-6.22210182666915","-6.0752045508301","-5.72759633216365"
"516","2","2","1","5","-6.23003042461367","-6.07264048621469","-5.62396981855306"
"517","2","2","2","0","-6.23003042461367","-6.07264048621469","-5.62396981855306"
"518","2","2","2","1","-6.21111954293072","-6.07471492965161","-5.90510861396898"
"519","2","2","2","2","-6.20707039164111","-6.06017311580207","-5.81254984369591"
"520","2","2","2","3","-6.25533613766896","-6.09794619926998","-5.76083064316347"
"521","2","2","2","4","-6.27173944552697","-6.10385684456806","-5.66567883946636"
"522","2","2","2","5","-6.26030705024179","-6.08193178672295","-5.53102528228599"
"523","2","2","3","0","-6.26030705024179","-6.08193178672295","-5.53102528228599"
"524","2","2","3","1","-6.21081858858688","-6.0534286501879","-5.81629804064168"
"525","2","2","3","2","-6.21691236270513","-6.04902976174622","-5.72240686819963"
"526","2","2","3","3","-6.21609833710002","-6.03772307358118","-5.61003773103941"
"527","2","2","3","4","-6.21818337130128","-6.02931544522251","-5.48890160334548"
"528","2","2","3","5","-6.21599688392683","-6.01663629528812","-5.35173095594899"
"529","2","2","4","0","-6.21599688392683","-6.01663629528812","-5.35173095594899"
"530","2","2","4","1","-6.21647955139538","-6.03810428787654","-5.72197405688989"
"531","2","2","4","2","-6.21124533922445","-6.02237741314568","-5.60518473316384"
"532","2","2","4","3","-6.26438870599792","-6.06502811735921","-5.53510693804211"
"533","2","2","4","4","-6.26432497263988","-6.05447172144124","-5.40005904466204"
"534","2","2","4","5","-6.2570162107106","-6.03667029695203","-5.24590509959949"
"535","2","2","5","0","-6.2570162107106","-6.03667029695203","-5.24590509959949"
"536","2","2","5","1","-6.206567108972","-6.00720652033329","-5.60050650291139"
"537","2","2","5","2","-6.19112601007119","-5.98127275887255","-5.46184424211538"
"538","2","2","5","3","-6.26204228922981","-6.04169637547124","-5.39777636125197"
"539","2","2","5","4","-6.23523299624836","-6.00439441992985","-5.22412188513725"
"540","2","2","5","5","-6.26362492848021","-6.02229368960178","-5.09370849393982"
"541","2","3","0","0","-6.26362492848021","-6.02229368960178","-5.09370849393982"
"542","2","3","0","1","-6.11583029608425","-6.01090367048493","-5.88694746229679"
"543","2","3","0","2","-6.02842910774232","-5.91300981958307","-5.72241817878057"
"544","2","3","0","3","-6.02632196852214","-5.90041001780295","-5.63180142057693"
"545","2","3","0","4","421.614232508524","421.750637121803","422.108738003029"
"546","2","3","0","5","24.5188166112985","24.6657138871375","25.1248772173591"
"547","2","3","1","0","24.5188166112985","24.6657138871375","25.1248772173591"
"548","2","3","1","1","-6.21435997006937","-6.08844801935019","-5.90834904110762"
"549","2","3","1","2","-6.2075185696477","-6.07111395636858","-5.81299802170249"
"550","2","3","1","3","-6.214284746005","-6.06738747016596","-5.71977925149951"
"551","2","3","1","4","-6.22537021392854","-6.06798027552956","-5.61930960786793"
"552","2","3","1","5","-6.2247643877482","-6.05688178678929","-5.4954826197924"
"553","2","3","2","0","-6.2247643877482","-6.05688178678929","-5.4954826197924"
"554","2","3","2","1","-6.21932717380853","-6.07242989796949","-5.82480662586333"
"555","2","3","2","2","-6.20338685680034","-6.04599691840136","-5.70888136229485"
"556","2","3","2","3","-6.21116084298802","-6.04327824202911","-5.60510023692741"
"557","2","3","2","4","-6.27460250829306","-6.09622724477422","-5.54532074033726"
"558","2","3","2","5","-6.20802938653924","-6.01916146046047","-5.34376345856141"
"559","2","3","3","0","-6.20802938653924","-6.01916146046047","-5.34376345856141"
"560","2","3","3","1","-6.19799181983762","-6.03010921887871","-5.70348632533213"
"561","2","3","3","2","-6.20087052742341","-6.02249526390457","-5.59480992136281"
"562","2","3","3","3","-6.19554739315133","-6.00667946707256","-5.46626562519553"
"563","2","3","3","4","-6.21771190817579","-6.01835131953708","-5.35344598019795"
"564","2","3","3","5","-6.22334178932072","-6.01348853812208","-5.21223067820961"
"565","2","3","4","0","-6.22334178932072","-6.01348853812208","-5.21223067820961"
"566","2","3","4","1","-6.20480226684599","-6.01593434076721","-5.59874166078538"
"567","2","3","4","2","-6.19994347725148","-6.00058288861277","-5.47066170929568"
"568","2","3","4","3","-6.2066069169554","-5.99675366575676","-5.34234098897756"
"569","2","3","4","4","-6.26291283627721","-6.04256692251864","-5.2518017251661"
"570","2","3","4","5","-6.26152023165118","-6.03068165533268","-5.09160379711079"
"571","2","3","5","0","-6.26152023165118","-6.03068165533268","-5.09160379711079"
"572","2","3","5","1","-6.20423092397414","-5.9943776727755","-5.47494915601834"
"573","2","3","5","2","-6.20423092397414","-5.9943776727755","-5.47494915601834"
"574","2","3","5","3","-6.26559078086124","-6.03475220454274","-5.25447966975013"
"575","2","3","5","4","-6.23372615468602","-5.99239491580759","-5.06380972014563"
"576","2","3","5","5","-6.26790049765169","-6.01607659621332","-4.92711837474666"
"577","2","4","0","0","-6.26790049765169","-6.01607659621332","-4.92711837474666"
"578","2","4","0","1","-6.09617873328873","-5.98075944512948","-5.79016780432698"
"579","2","4","0","2","-6.01939220124427","-5.89348025052509","-5.62487165329907"
"580","2","4","0","3","-6.04162024611811","-5.905215632839","-5.54711475161262"
"581","2","4","0","4","-6.08055257325111","-5.93365529741207","-5.47449196719051"
"582","2","4","0","5","-6.06184964774442","-5.90445970934544","-5.33256787978862"
"583","2","4","1","0","-6.06184964774442","-5.90445970934544","-5.33256787978862"
"584","2","4","1","1","-6.20744580399391","-6.0710411907148","-5.81292525604871"
"585","2","4","1","2","-6.20479438478775","-6.0578971089487","-5.71028889028225"
"586","2","4","1","3","-6.21099893466871","-6.05360899626973","-5.6049383286081"
"587","2","4","1","4","-6.21975823604002","-6.05187563508111","-5.49047646808422"
"588","2","4","1","5","-6.21192365760814","-6.0335483940893","-5.3476577296303"
"589","2","4","2","0","-6.21192365760814","-6.0335483940893","-5.3476577296303"
"590","2","4","2","1","-6.20083117653606","-6.04344123813708","-5.70632568203057"
"591","2","4","2","2","-6.19915806864283","-6.03127546768392","-5.59309746258222"
"592","2","4","2","3","-6.20271234600144","-6.0243370824826","-5.47343057804564"
"593","2","4","2","4","-6.20340860735756","-6.01454068127879","-5.33914267937972"
"594","2","4","2","5","-6.24359085112226","-6.04423026248355","-5.23247974001114"
"595","2","4","3","0","-6.24359085112226","-6.04423026248355","-5.23247974001114"
"596","2","4","3","1","-6.21438306312351","-6.03600779960466","-5.6083224570629"
"597","2","4","3","2","-6.21155686669076","-6.02268894061198","-5.48227509873495"
"598","2","4","3","3","-6.21370859594749","-6.01434800730878","-5.34944266796965"
"599","2","4","3","4","-6.21245961901429","-6.00260636781565","-5.20134850790318"
"600","2","4","3","5","-6.21895701130008","-5.99861109754151","-5.04904057675969"
"601","2","4","4","0","-6.21895701130008","-5.99861109754151","-5.04904057675969"
"602","2","4","4","1","-6.20421138116065","-6.00485079252194","-5.47492961320484"
"603","2","4","4","2","-6.19475160573254","-5.98489835453391","-5.3304856777547"
"604","2","4","4","3","-6.2405366945857","-6.02019078082713","-5.22942558347459"
"605","2","4","4","4","-6.21756820476535","-5.98672962844684","-5.04765177022496"
"606","2","4","4","5","-6.25515508317629","-6.01382384429785","-4.91437296027126"
"607","2","4","5","0","-6.25515508317629","-6.01382384429785","-4.91437296027126"
"608","2","4","5","1","-6.19888447276607","-5.9785385590075","-5.33461854478823"
"609","2","4","5","2","-6.21764534070234","-5.98680676438384","-5.20653422959123"
"610","2","4","5","3","-6.24900713190957","-6.00767589303114","-5.07909069736918"
"611","2","4","5","4","-6.22991287929413","-5.97808897785576","-4.8891307563891"
"612","2","4","5","5","-6.27067268799542","-6.00835612399712","-4.74686316418589"
"613","2","5","0","0","-6.27067268799542","-6.00835612399712","-4.74686316418589"
"614","2","5","0","1","-6.14930610876987","-6.02339415805069","-5.75478556082467"
"615","2","5","0","2","-6.10038193636174","-5.96397732308263","-5.60587644185625"
"616","2","5","0","3","67.6707422056966","67.8176394815356","68.2768028117572"
"617","2","5","0","4","-6.02968469527709","-5.87229475687811","-5.30040292732129"
"618","2","5","0","5","-6.04680440162918","-5.87892180067027","-5.18253847365134"
"619","2","5","1","0","-6.04680440162918","-5.87892180067027","-5.18253847365134"
"620","2","5","1","1","-6.21029398872695","-6.0633967128879","-5.71578849422145"
"621","2","5","1","2","-6.20740738698134","-6.05001744858236","-5.60134678092073"
"622","2","5","1","3","-6.20669771948879","-6.03881511852988","-5.47741595153299"
"623","2","5","1","4","-6.22687807476516","-6.04850281124632","-5.36261214678732"
"624","2","5","1","5","-6.21410679744126","-6.02523887136249","-5.20299568633015"
"625","2","5","2","0","-6.21410679744126","-6.02523887136249","-5.20299568633015"
"626","2","5","2","1","-6.19800562053198","-6.03012301957307","-5.59194501447138"
"627","2","5","2","2","-6.19527410379388","-6.01689884027503","-5.46599233583807"
"628","2","5","2","3","-6.21102226516234","-6.02215433908357","-5.3467563371845"
"629","2","5","2","4","-6.20726086128305","-6.00790027264434","-5.19614975017194"
"630","2","5","2","5","-6.20516859466381","-5.99531534346517","-5.03525216012342"
"631","2","5","3","0","-6.20516859466381","-5.99531534346517","-5.03525216012342"
"632","2","5","3","1","-6.20166073459988","-6.0127928085211","-5.47237896664407"
"633","2","5","3","2","-6.19744094599693","-5.99808035735823","-5.33317501801909"
"634","2","5","3","3","-6.20079673384745","-5.99094348264881","-5.18968562273634"
"635","2","5","3","4","-6.2172802114402","-5.99693429768163","-5.04736377689981"
"636","2","5","3","5","-6.21830811132859","-5.98746953501009","-4.87752598842356"
"637","2","5","4","0","-6.21830811132859","-5.98746953501009","-4.87752598842356"
"638","2","5","4","1","-6.20157869585551","-5.99172544465687","-5.33731276787767"
"639","2","5","4","2","-6.19178462572923","-5.97143871197066","-5.18067351461812"
"640","2","5","4","3","-6.26039131556911","-6.0295527392506","-5.09047488102872"
"641","2","5","4","4","-6.25237407747732","-6.01104283859889","-4.9115919545723"
"642","2","5","4","5","-6.25529879111442","-6.00347488967605","-4.73148926730489"
"643","2","5","5","0","-6.25529879111442","-6.00347488967605","-4.73148926730489"
"644","2","5","5","1","-6.20148840994329","-5.97064983362479","-5.19037729883218"
"645","2","5","5","2","-6.18569484522642","-5.94436360634798","-5.01577841068603"
"646","2","5","5","3","-6.24760275599624","-5.99577885455788","-4.90682063309122"
"647","2","5","5","4","-6.24472685694441","-5.98241029294612","-4.72091733313489"
"648","2","5","5","5","-6.24944782328845","-5.97663859673022","-4.53034669969294"
"649","3","0","0","0","-6.24944782328845","-5.97663859673022","-4.53034669969294"
"650","3","0","0","1","-6.10284169070304","-6.01890039022358","-5.9944406066922"
"651","3","0","0","2","-6.03362831115839","-5.939194348119","-5.87058483289752"
"652","3","0","0","3","-6.03033165492062","-5.92540502932131","-5.80144882113316"
"653","3","0","0","4","-5.01386862040461","-4.89844933224536","-4.70785769144286"
"654","3","0","0","5","-6.01677863103952","-5.89086668032034","-5.62225808309431"
"655","3","0","1","0","-6.01677863103952","-5.89086668032034","-5.62225808309431"
"656","3","0","1","1","-6.20985152800189","-6.10492490240257","-6.04680804974102"
"657","3","0","1","2","-6.20480676485157","-6.08938747669232","-5.9759239310641"
"658","3","0","1","3","-6.19983558433053","-6.07392363361134","-5.89382465536878"
"659","3","0","1","4","-6.21466804253744","-6.07826342925833","-5.82014749459224"
"660","3","0","1","5","-6.21473957525558","-6.06784229941653","-5.72023408075008"
"661","3","0","2","0","-6.21473957525558","-6.06784229941653","-5.72023408075008"
"662","3","0","2","1","-6.21562015553079","-6.08970820481161","-5.98673732174333"
"663","3","0","2","2","-6.21072157002783","-6.07431695674872","-5.90471064106608"
"664","3","0","2","3","-6.21256804229663","-6.06567076645759","-5.81804749435143"
"665","3","0","2","4","-6.2514702978151","-6.09408035941612","-5.75696480330961"
"666","3","0","2","5","-6.20744381860561","-6.0395612176467","-5.601383212545"
"667","3","0","3","0","-6.20744381860561","-6.0395612176467","-5.601383212545"
"668","3","0","3","1","-6.20981354310087","-6.06291626726182","-5.90380261413912"
"669","3","0","3","2","-6.20529215619781","-6.04790221779883","-5.81077160825261"
"670","3","0","3","3","-6.20472389854469","-6.03684129758578","-5.7102184040392"
"671","3","0","3","4","-6.21876183315667","-6.04038656963782","-5.61270122709606"
"672","3","0","3","5","-6.21860540423","-6.02973747815123","-5.4893236362742"
"673","3","0","4","0","-6.21860540423","-6.02973747815123","-5.4893236362742"
"674","3","0","4","1","-6.20816930359484","-6.04028670263593","-5.81364875564963"
"675","3","0","4","2","-6.20298059056834","-6.02460532704949","-5.70847509606284"
"676","3","0","4","3","-6.26458673506357","-6.0757188089848","-5.65852612900297"
"677","3","0","4","4","-6.24858993603222","-6.04922934739351","-5.51930816807642"
"678","3","0","4","5","-6.25835787979813","-6.04850462859949","-5.39409195182029"
"679","3","0","5","0","-6.25835787979813","-6.04850462859949","-5.39409195182029"
"680","3","0","5","1","-6.1971097209507","-6.00824179487192","-5.7026042264452"
"681","3","0","5","2","-6.19209318151389","-5.99273259287518","-5.58603257545328"
"682","3","0","5","3","-6.24826589814681","-6.03841264694817","-5.51898413019101"
"683","3","0","5","4","-6.25539724993503","-6.03505133617646","-5.39113132195719"
"684","3","0","5","5","-6.25884231002524","-6.02800373370674","-5.24773119891413"
"685","3","1","0","0","-6.25884231002524","-6.02800373370674","-5.24773119891413"
"686","3","1","0","1","-6.10519950912921","-6.01076554608983","-5.94215603086834"
"687","3","1","0","2","-6.10519950912921","-6.01076554608983","-5.94215603086834"
"688","3","1","0","3","-6.0473695481138","-5.93195025995455","-5.74135861915205"
"689","3","1","0","4","-6.0473695481138","-5.93195025995455","-5.74135861915205"
"690","3","1","0","5","-5.99388370231411","-5.85747908903499","-5.49937820780861"
"691","3","1","1","0","-5.99388370231411","-5.85747908903499","-5.49937820780861"
"692","3","1","1","1","-6.20453541667097","-6.08911612851172","-5.9756525828835"
"693","3","1","1","2","-6.19950401853899","-6.07359206781981","-5.89349308957724"
"694","3","1","1","3","-6.19963578517501","-6.06323117189589","-5.8051152372298"
"695","3","1","1","4","-6.2093474325512","-6.06245015671216","-5.71484193804571"
"696","3","1","1","5","-6.20939593574339","-6.05200599734442","-5.60333532968279"
"697","3","1","2","0","-6.20939593574339","-6.05200599734442","-5.60333532968279"
"698","3","1","2","1","-6.21564925348874","-6.07924464020962","-5.90963832452699"
"699","3","1","2","2","-6.21087501116717","-6.06397773532812","-5.81635446322196"
"700","3","1","2","3","-6.20725399517641","-6.04986405677743","-5.71274850067091"
"701","3","1","2","4","-6.20421656551937","-6.03633396456046","-5.59815595945876"
"702","3","1","2","5","-6.25005046746524","-6.07167520394639","-5.52076869950943"
"703","3","1","3","0","-6.25005046746524","-6.07167520394639","-5.52076869950943"
"704","3","1","3","1","-6.21324501483828","-6.0558550764393","-5.81872446689307"
"705","3","1","3","2","-6.20773921659083","-6.03985661563192","-5.71323372208533"
"706","3","1","3","3","-6.19974247805273","-6.02136721453389","-5.59368187199213"
"707","3","1","3","4","-6.21343192269724","-6.02456399661847","-5.48415015474144"
"708","3","1","3","5","-6.21566484907916","-6.01630426044045","-5.35139892110132"
"709","3","1","4","0","-6.21566484907916","-6.01630426044045","-5.35139892110132"
"710","3","1","4","1","-6.20926160862503","-6.03088634510619","-5.71475611411953"
"711","3","1","4","2","-6.2041029245566","-6.01523499847783","-5.598042318496"
"712","3","1","4","3","-6.26211236835327","-6.06275177971457","-5.53283060039747"
"713","3","1","4","4","-6.26326303148254","-6.05340978028391","-5.39899710350471"
"714","3","1","4","5","-6.26403582181665","-6.04368990805808","-5.25292471070554"
