,p,q,P,Q,AIC,BIC,AICc
331,1,3,1,0,-5.90874920575127,-5.81017070005042,-5.7457057274904
332,1,3,1,1,-5.92936798758947,-5.81983631458852,-5.700485153802
333,1,3,1,2,-5.92370234499851,-5.80321750469747,-5.61769141603676
334,1,3,1,3,-5.918036587054,-5.78659857945287,-5.52351603910879
335,1,3,1,4,-5.91084799427025,-5.76845681936902,-5.41634249976475
336,1,3,1,5,-5.90826343917529,-5.75491909697397,-5.30220283311469
337,1,3,2,0,-5.92071586727507,-5.81118419427413,-5.69183303348761
338,1,3,2,1,-5.92608062541119,-5.80559578511015,-5.62006969644944
339,1,3,2,2,-5.92277164117918,-5.79133363357805,-5.52825109323397
340,1,3,2,3,-5.92059669181337,-5.77820551691214,-5.42609119730787
341,1,3,2,4,-5.9148922639763,-5.76154792177498,-5.3088316579157
342,1,3,2,5,-5.90856620623953,-5.74426869673811,-5.17928443828373
343,1,3,3,0,-5.9149445612182,-5.79445972091717,-5.60893363225646
344,1,3,3,1,-5.9204149662911,-5.78897695868996,-5.52589441834589
345,1,3,3,2,-5.91712091733032,-5.77472974242909,-5.42261542282483
346,1,3,3,3,-5.91493098748466,-5.76158664528334,-5.30887038142406
347,1,3,3,4,-5.90922656953093,-5.74492906002951,-5.17994480157513
348,1,3,3,5,-5.90290046516933,-5.72764978836782,-5.03863453719149
349,1,3,4,0,-5.92035869183733,-5.7889206842362,-5.52583814389212
350,1,3,4,1,-5.91965800848208,-5.77726683358085,-5.42515251397658
351,1,3,4,2,-5.91399228886574,-5.76064794666442,-5.30793168280514
352,1,3,4,3,-5.90992672246574,-5.74562921296432,-5.18064495450994
353,1,3,4,4,-5.90709744115746,-5.73184676435595,-5.04283151317962
354,1,3,4,5,-5.90195898686539,-5.71575514276379,-4.89084787575428
355,1,3,5,0,-5.92541649445784,-5.78302531955662,-5.43091099995235
356,1,3,5,1,-5.91974596410962,-5.7664016219083,-5.31368535804901
357,1,3,5,2,-5.91466097461476,-5.75036346511334,-5.18537920665896
358,1,3,5,3,-5.90996081720246,-5.73471014040095,-5.04569488922462
359,1,3,5,4,-5.90778310842285,-5.72157926432125,-4.89667199731174
360,1,3,5,5,-5.90788315707147,-5.71072614566977,-4.73796672253108
361,1,4,0,0,-5.90788315707147,-5.71072614566977,-4.73796672253108
362,1,4,0,1,-5.89944512973332,-5.78991345673238,-5.67056229594585
363,1,4,0,2,-5.89367790012381,-5.77319305982277,-5.58766697116206
364,1,4,0,3,-5.8881449197464,-5.75670691214526,-5.49362437180119
365,1,4,0,4,-5.88250071156917,-5.74010953666794,-5.38799521706367
